USER,DATE,STAR,LIKE,TITLE,REVIEW
Mijung Eunkyoung,2022-03-28 22:25:42-07:00,5,0,정품만,정품만 파니까 안심되고 좋네요!
Sanghun Hojin,2022-03-28 22:23:22-07:00,5,0,저렴하게 사고 싶으면,저렴한 가격에 명품 구매하고 싶다면 무조건 트렌비!! 반값 할인하는 것도 종종 있더라구요
jskdofkfm,2022-03-27 17:53:00-07:00,1,1,하,저기요 품절이 됬으면 빨리 품절 시켜서 고객이 구매 못하게 하셔야지 지금 오일동안 3번 시켰는데 그거 다 품절 됬고요 재고가 진짜 있어서 올리는 지도 모르겠네요 좀 제대로 좀 하세요 ㅋㅋㅋ 돈 좀 더주고 그냥 백화점에서 살게요 ~ 스트레스 받아서 뭐 살수가 있나요~
승오ㅇ,2022-03-26 11:12:24-07:00,1,1,불편한 앱,주문내역 복원은 아직도 안되고 있고 페이 결제 이후 연동도 제대로 못해서 주문내역에도 띄우지 못하는 불편한 앱
아린밈,2022-03-23 04:32:09-07:00,1,1,저 사기당했나요,꼼데가르송 반팔티 트렌비에서 네이버페이로 주문했는데 네이버페이에만 결제내역이 뜨고 트렌비에는 결제내역이 안뜨네요
yoonsel,2022-03-18 00:10:34-07:00,5,0,포인트가 잘 쌓여서 좋아요,월마다 계절옷 한두개씩 사면 금새 포인트가 모여서 좋아요
lagavulin21,2022-03-17 22:57:12-07:00,5,0,명품뿐만 아니라 코스 자라같은 스파브랜드 쇼핑하기도 좋아요,"쓰기 편하고 깔끔하게 되어 있어요.
가격도 싸고…"
Sin Jinho,2022-03-16 06:38:08-07:00,5,0,계속 구매함,트렌비 한번 쓰니까 계속 써요~ 카테고리 별로 깔끔하게 정리도 되어 있으니까 검색하기도 편하고~~ 좋아요
Sungho Sunho,2022-03-16 03:20:45-07:00,5,0,첫 이용 만족이용~~,남친 생일 선물 트렌비에서 구매했어요~ 배송 빨리 와서 생일 딱 맞춰서 줄 수 있었습니다!
Hwang Jaeho,2022-03-15 09:05:42-07:00,5,0,종종 들어가서,종종 들어가서 구경하는데 가끔 제가 눈 여겨 봤던 상품이 타임딜에 있으면 그렇게 좋을 수가 없더라고요 ㅋㅋㅋㅋㅋ 자주 들어가 보세요
Hyuksang Hyejin,2022-03-14 08:16:49-07:00,5,0,명품도 집구석 쇼핑으로,이젠 명품도 집구석 쇼핑.. 정품 믿을 수 있으니까 안심하고 이용하게 되네요
Gwak Siwoo,2022-03-14 08:16:37-07:00,5,0,응대 빠른 편,고객센터 응대가 생각보다 빨랐어요 덕분에 문의사항 금방 해결하고 구매할 수 있었습니다
ㅈ망현질겜,2022-03-09 07:16:45-07:00,1,0,취소,"요약
1.주문 후 취소할라면 고객센터에 전화해야됨
(취소하는 버튼이나 이런게 홈페이지랑 앱에 없음)
2.근데 전화를 그냥 안받는듯함
3.트렌비쓰지마셈"
양말괴물테오,2022-03-04 16:37:56-07:00,2,0,앱을 재실행하면 렉걸려요,다른 앱 사용하다가 다시 트렌비로 돌아가면 흰화면으로 아무것도 안돼요 이 렉 좀 제발 고쳐주세요ㅠ
앗살라이마윸,2022-03-02 23:04:17-07:00,1,1,최악의 고객응대,"주문 취소건에 대해 전화도하고 채팅도 해봤지만
아무 응답도 못받았습니다 
머스트잇 발란에 비해 도태될거 같아요"
베벼뱌뵤,2022-03-02 22:56:41-07:00,1,1,품절된 제품 관리도 안하시나요 주문 후 취소만 두번째네요,"품절된 제품은 삭제를 하셔야죠 
아니면 바로 연락을 주시던가요
주문후 트렌비에서 취소한 경우가 벌써 두번째네요
입점업체 관리 제대로 좀 하세요 
생일선물 주문한건데 트렌비때문에 일정도 못맞추겠네요 
상품설명엔 1-2일내 배송이라고 하더니 
상품 없는거 확인하고 취소하는데만 하루 넘게걸렸네요 
진짜별로네요"
Kk140401,2022-02-28 01:07:23-07:00,1,2,서비스대처도 못할거면 인력충원을 하든지,병신들이 일 제대로 감당도못하면서 문의하면 대답도안해 문의내용 제대로 읽지도않아 어휴 사업접어라~
누리 제,2022-02-25 06:04:09-07:00,5,0,쥬얼리도 있어요,가방 신발만 있는 줄 알았더니 쥬얼리 브랜드도 있어서 놀램!! 진짜 합리적인 가격에 구매했어요><
은경 조,2022-02-22 07:11:41-07:00,5,0,여자친구 선물샀어요,곧 기념일이라 트렌비에서 여자친구 지갑 하나 장만했네요~ 배송이 생각보다 빨라서 기념일자에 잘 맞춰서 온듯요
예원 은,2022-02-22 07:09:49-07:00,5,0,백화점 대신 트렌비,이제 핸드폰 하나로 집에서 명품 쇼핑이 가능하네요~ 백화점가는 것도 일이였는데 ㅠㅠ 정말 좋은 앱이에요!
연희 유,2022-02-22 07:09:47-07:00,5,0,디자인 다양해요,캐주얼부터 비즈니스 페미닌 등 다양한 디자인들이 많아서 좋았습니다 쇼핑하기 좋은 앱으로 추천!!!
수원 강231,2022-02-22 07:09:41-07:00,5,0,세일스캐너,세일스캐너 기능 덕분에 명품 가격 체크를 편하고 쉽게 할 수 있네요! 감사합니다
상호 조,2022-02-22 07:09:10-07:00,5,0,시세체크 하기좋음,트렌비 내에서도 많은 입점 매장들이 있어서 시세 체크하기가 좋은 것 같습니다~
황수만,2022-02-21 03:18:12-07:00,2,0,cs 진짜 별로입니다,입금자명 잘못 입력한지 모르는 상태에서 입금 후 앱에 입금 대기라고 떠 전화를 6~7통을 했습니다. 그러나 아예 받지를 않았습니다. 그렇다고 문자 채팅을 빨리 해주는 것도 아니고요. 문자 채팅하는데 별 문제 없다고 빠른 처리 도와드리겠다고 하니 안심했는데 다음날 문제있다고 환불처리 도와드리겠다네요. 고객에게 잘못된 정보를 알려주고 아무런 책임이 없다는 듯이 답변해주셔서 어이없었던 저는 몇십 통 전화를 걸었지만 마찬가지로 안받습니다. 고객 응대는 정말 별로네요. 일주일 지나고 채팅하니 B머니 환불 되었네요
멀티되게해주세여,2022-02-19 22:19:40-07:00,1,1,진짜 웬만하면 리뷰 안쓰는데,"고객응대 진짜 헬이다.. 하나 주문한건 재고있다고해서 주문하고 기다렸더니 며칠뒤 재고없다고 취소됐다. 다른 하나는 주문한지 두달되가는데 현지배송완료상태로만 뜨고 조치를 안해준다. 문의글 남기기가 안되고 오로지 채팅상담만 가능한데, 채팅상담은 운영시간 외에는 문의 남기기조차 안되고 계속 챗봇으로만 넘어간다. 왜 어플을 이따위로 만들었는지?"
Yun Minha,2022-02-17 19:39:00-07:00,5,0,배송이 빠름,보통 해외직구하면 기본 2주는 기다려야 하는데 이거는 일주일이면 받아볼 수 있었어요
Bomin Seungho,2022-02-17 19:38:57-07:00,5,0,명품 구매,저 먼저 쓰다가 괜찮아서 이번에 친구들한테 추천해줬어요~~ 다들 괜찮다고 난리네요
Shin Mira,2022-02-17 19:38:55-07:00,5,0,비교가 편함,제품 비교하기가 굉장히 편한 것 같아요 이곳저곳 다 검색 안해봐도 되니 시간도 절약되네요
Yejun Wonhee,2022-02-17 19:38:53-07:00,5,0,쇼핑 어플,왠만한 브랜드 있는 제품들은 다 트렌비에서 사요 할인쿠폰도 있고 프로모션도 다양하네요
경은 탁,2022-02-17 19:38:52-07:00,5,0,트렌비,이제는 굳이 백화점까지 안가도 되니 편하네요~ 앞으로도 자주 이용할 계획입니다
강은 박12,2022-02-17 19:38:50-07:00,5,0,믿을만한 어플,눈 여겨보던 제품 검색하다가 트렌비에서 좋은 가격에 구매했어요! 만족합니다
Jisuk Yunkyoung,2022-02-17 19:35:57-07:00,5,0,남자친구 선물,이번에 남자친구 생일 선물 트렌비에서 구매했습니다~ 포장도 고급지게 잘 되서 와서 좋습니다
Jina Seunghyun,2022-02-17 19:35:56-07:00,5,0,좋은 가격,100% 정품이여서 믿고 구매합니다~~ 가격이 특히나 다른대에 비해 좋아서 더 만족스럽네요
Haeun Hwang21,2022-02-17 19:35:51-07:00,5,0,좋음,직접 보고 사는게 아니라 걱정 많았는데 품질 백화점이랑 똑같고 패키지도 똑같아요! 굿
Hyung Gunwoo,2022-02-17 19:30:59-07:00,5,0,명품 쇼핑 쉽네요,티비에서 하는 트렌비 광고 보고 저도 어플 다운받아봤는데 명품 쇼핑이 이렇게 쉬운 건 줄 몰랐네요 ㅎㅎ~ 진작 다운 받아볼 걸 그랬어요
Sangjun Seoyun,2022-02-17 19:30:56-07:00,5,0,시간가는 줄 몰라용~,트렌비만 들어오면 시간 가는 줄 모르고 쇼핑해요… 볼 게 너무 많아서 ㅋㅋㅋ 한 시간은 기본으로 훌쩍 넘기게 되네요! 상품 업데이트 자주자주 해주세요!
김호솜,2022-02-16 00:32:11-07:00,1,1,재고없는데 계속 판매중,"재고없다고 취소해서 혹시나 다시 들어가봤더니 떡하니 판매중 며칠 잡아먹느라 오프라인에서도 못샀네 감사합니다
쿠폰도 말로만 이십프로니 하고 한푼도 안주네 플랫폼 장사가 그렇지 고객 등쳐먹고 판매자 등쳐먹고"
뚜따미,2022-02-14 20:05:32-07:00,1,1,최악의 쇼핑 App,"어처구니가 없어 난생 처음으로 리뷰를 다 적게 되네요.
상품 하자로 반송 후 환불 신청했는데 상품이 다른 층에 있었다고 환불연기, 약속된 환불일자에 미환불, 다시 연기된 환불일자에도 현재 미환불입니다.
고객센터 아무리 전화해도 통화 불가하고 채팅은 아침에 문의하면 밤에 답장 옵니다.
앱 삭제하고 싶어도 환불이 안돼 삭제를 못하네요. CS가 이모양인데 물건을 믿고 살 수 있겠습니까?
일시적인 실수면 이해하겠지만 트렌비의 현실이 이렇습니다. 결국 소비자원 신고를 통해 환불받아야 할 상황이네요."
Youn Yujung121,2022-02-12 06:02:23-07:00,5,0,트렌비,백화점에서 못 구했던 거 트렌비에 있어서 구매했습니다 감사해요 ㅠㅠ
문창 기,2022-02-12 05:34:43-07:00,5,0,시국이 시국인지라,올해도 트렌비 너무 잘 사용하고 있어요 ㅎㅎㅎ 시국이 시국인지라 더 자주 이용하게 되는 것 같아요
융프로디,2022-02-08 19:53:01-07:00,1,1,별주기도 아까워요,"구찌 지갑을 구매했는데 1월26엘 구맨 했는데 아직까지 소식이 없습니다 고객 센터에 연락하면 통화 도 안됩니다 ㅜㅜ 믿고 큰 금액을 했는데 ..어떻게 하면 좋을가요…?
너무 실망 입니다"
leh3329 naver,2022-02-06 20:59:24-07:00,1,0,이번이 두 번째네요 자동환불이,품절됏으면 빨리 올려놔야지 주문하고 일주일 뒤에 알려주는 경우가 어디있습니까? 아직 인스타에 홍보하던데 어이가없네요 처음에는 그럴수도 있지하고 넘겼는데 이번에도 주문하고 일주일뒤환불 ㅋㅋ 뭘 사라는건지..
samnorita,2022-02-03 21:17:43-07:00,1,0,느려터짐,너무 느려요 속 터질 정도로
고양이가지배함,2022-02-03 03:07:04-07:00,1,0,지금 진행하는 설날 프로모션 매일 저녁 8시 선착순 20프로 쿠폰 있잖아요,그거 8시에 땡 되자마자 들어가서 눌러봤는데도 쿠폰 다운로드 시간 아니래서 8시 1분에 들어가서 눌러 봤는데 쿠폰 다운로드 시간이 아니라네요? 8시 2분에는 마감이라고 뜨고... 버그인가요?
별명생성123456789,2022-01-28 08:00:14-07:00,3,0,흐름이...,흐름이 많이 끊어지네요..구매하려고 하는데도 연동이 자체가 흐름이 잘 안되요...
honggggi,2022-01-27 05:49:47-07:00,1,0,켜지지도 않음,저만 그런지 모르겠는데 들어가지지도 않고 그냥 하얀 화면에 머물러있어요ㅠ
dajsjdj111,2022-01-27 03:44:23-07:00,1,1,가격 후려치기,"명품 클러치백을 선물받았는데 
맘에 들지 않아 팔고 다른걸 구매하기 위해 올렸는데
새거 110만원짜리를 영수증에 구매 3일전이라고 찍혀있는데 60-70을 부르네요. 역시"
Song Kwak123,2022-01-24 00:37:44-07:00,5,0,정품 보장,추천받아서 깔아봤는데 정품 확실하게 보장되서 좋은 것 같습니다 ㅎㅎ
동현 여,2022-01-24 00:37:42-07:00,5,0,배송 기다리는 중,어제 구매했는데 벌써 출고 됐다네요 검수 영상도 보내주시고~~ 흥해라 트렌비
Yoon Jang,2022-01-22 06:50:42-07:00,5,0,가격 합리적!,가격이 특히 합리적임!! 덕분에 사고 싶은 제품 득템했습니다! 만족해요ㅎㅎ
.?2$:$/!.'zk,2022-01-12 18:25:43-07:00,1,0,불편합니다,"지갑을 팔았는데 1주일이 지나도 돈 안들어오고
전화연결도 일주일 내내 했는데 맨날 통화중이고 
아침부터 저녁까지 30분간격으로 전화해도 한통도 안받고 언제 보내주는지도 안알려주고 
고객센터문의도 너무 오래걸리고 카톡으로 맨날 똑같은 말만하네요 저는 정말 실망입니다."
Jo Kima,2022-01-11 18:44:30-07:00,5,0,써보세용,명품인데 백화점 직접 갈 필요없이 진짜 딱 핸드폰만 있으면 되네요!! 굿잡
Yi Yejun,2022-01-11 18:44:28-07:00,5,0,마음에 드는 앱,트렌비가 후기가 제일 괜찮길래 깔아봤는데 입점 제품들도 많고 깔끔해서 자꾸 사용하게 되는 것 같아요
Choi Hongsun,2022-01-11 18:44:26-07:00,5,0,고객센터,고객센터 문의했는데 생각보다 디테일하고 친절합니다
민수 함,2022-01-09 21:01:51-07:00,5,0,첫구매인데 괜찮은 것 같네요,첫 구매인데 괜찮은 것 같아요 할인도 많이 되네요
스팸@)/₩;8,2022-01-09 14:23:40-07:00,1,0,최악,환불만 몇번 당했는지ㅋㅋㅋㅋ 분명 다음주 늦어도 수요일까지 받아볼수 있다 했는데 환불 당함;; 구매 가능 하길래 다시 결제 했는데 이번에는 연말이라고 이주정도 걸린다고 참.... 국내배송인데 해외배송 보다 느린듯;; 고객 응대던 뭐던 머스트잇이 훨남 이제 물건 오면 트렌비에서 구매 안할듯
Ekwjdrjs,2022-01-08 22:34:38-07:00,1,0,아니 안들어가져요...,"ㅠ
앱 삭제할게요
사파리로도 안들어가져요.."
JwASLee,2022-01-08 16:34:56-07:00,1,0,상품이 없으면 팔지를 마세요,다운받고 두번 쇼핑에 두번 결제 하지만 날아온건 모두 취소. 회원탈퇴는 바로 하겠지만 여기서 쇼핑할 시간에 다른 앱 쓸걸 시간낭비만 했음
Yang Hyunjoo,2022-01-07 00:45:19-07:00,5,0,트렌비 먼저 봐요,매장에 제품 없으면 트렌비 한 번 봐보세요!! 저 그렇게 해서 구매한 것만 해도 벌써 여러 개예요 ^^ 이제는 백화점 가기 전에 트렌비 먼저 보게 된다니까요…
빡친사람2,2022-01-04 07:48:31-07:00,1,0,답변도 아닌 내용을 왜 복사해서 붙여넣기로 남기세요?,"지금보니 제대로 안읽나보네요

Ai 채팅 도움 하나도 안된다고

문의하고싶은 내용은

기타 에 들어가도 남길수조차 없는데

뭔 또 채팅상담을 이용하래 ㅋㅋ

진짜 막장이네요 트렌비 ㅋㅋㅋ"
rose449,2022-01-03 03:21:34-07:00,1,0,화가 나서 여기에 남깁니다,"트렌비에서 3번이나 환불 통보 받았습니다

선물하려고 적지 않은 돈을 준비해서 구매한건데
트렌비는 있지도 않는 제품을 걸어두고
환불 통보도 고객센터 영업이 종료된 시간에 하면
저는 그거에 대한 얘기를 어디에 해야하나요?

이런 경우가 한 번이면 모르겠는데 몇개월 전에 주문할 때도 이런적이 있지만 한 번 더 믿고 
더 비싼 제품을 주문한건데 뒷통수를 또 맞았네요

답변은 늘 한결같이 ""판매 지역에 코로나때문에 재고가 없습니다ㅠ"" 그러면 그걸 미리 파악해두고 앱을 운영하는게 맞는거 아닐까요? 

제품 특성 상 그런게 어렵다면 주의문구를 강조해서라도 넣어야하는거 아닐까요? 해외명품직구앱을 이용하는 이유는 그런걸 좀 더 편리하게 하기 위함이지 그냥 명품 종류가 뭐뭐 있나 게재된 사진을 보려고 이용하는게 아닙니다

계속 이런 상황이 반복되고 리뷰를 읽어보니 다른 분들도 비슷한 피해를 입으신것 같은데도 발전이 없는 것 같네요

광고만 보고 트렌비를 세번이나 믿은 제가 바보같고 다른분들도 속지마세요 다른 데 없는거 여기도 없어요"
Thus0412,2022-01-02 20:05:33-07:00,1,0,제발 전화좀 받아주세요,"아무리 코로나라고 해도 하루종일 안받는건 좀
일부러 안받는거라고 생각드는데요"
Myungho Dohyunn,2021-12-29 20:46:14-07:00,5,0,박싱데이,지금 박싱데이라서 프로모션하는데 덕분에 가격 너무 착하게 구매함요ㅎㅎ
Myungshik Hwan,2021-12-29 20:46:13-07:00,5,0,검색기능 좋아요,카테고리별 구분이 척척 잘 되어 있어서 검색했을 때 보기가 편한 거 같음
로ㅓㅑㅛㅇㅇ,2021-12-29 02:50:08-07:00,1,0,일처리 진짜 최악,"넘 어이가 없어서 첨으로 앱 리뷰 남겨봄; 
주문하고 연말이라 바쁜거같길래 기다리다가 한달 지나고 너무 안온다싶어서 문의했더니 구매 불가한 상품이라고 취소하라함; 선물 타이밍도 놓치고 시간만 날리고;; 미리 말이라도 해줬으면 취소하고 다른곳에서 샀을텐데 내가 문의하기전까지 품절 안내 1도 안해줌
1-20만원짜리도 아니고 몇십만원짜리 명품사는데 이딴CS라니; 고객센터 연결도 안되고 최악임
다른 명품직구앱 많으니깐 다른거쓰세요"
Kaa321101,2021-12-28 12:04:55-07:00,2,0,단점을 말하자면,"써보면서 느낀건데 가디건을 검색하면 
니트 스웨터 다 섞여서 나옴 몰아서 가디건을 
보여주는것도 아니고 넘기면서 계속 섞여서 나오니까 
사려고 검색하면 찾으면서 너무 피곤해짐 어플자체는
필x이가 편한듯"
Namho Hyungmin,2021-12-22 20:58:55-07:00,5,0,다양한 브랜드,"브랜드들 입점이 많이 되어 있고, 제품들 후기들도 많아서 좋네요"
Ehdeoansj Areum,2021-12-22 20:58:53-07:00,5,0,제품 구매 후기,"제품 배송, 서비스, 품질, 포장 모두 만족스럽습니다~"
쿠키시즈,2021-12-21 21:12:21-07:00,1,0,픔절 통보후 가격올려서 재판매,대체 양심어디가셨는지 궁금합니다
ㅓ라르은ㅇㅇ르,2021-12-21 20:12:30-07:00,1,0,고객센터 인원 좀 늘리세요,고객센터 연결 너무 안됨
스프쓰렉,2021-12-20 23:35:07-07:00,5,0,일부로 내가 5점준다,니네 일을 이따구로 하냐 전화도 안받아 문의도 답변없어 이럴구면 그냥 옷장사나하셈 무슨 이러면서 사이트 운영한다는거임? 기분나쁘셈? 내가 더 기분나쁨 그냥 여기 쓰지마세요 전화받은적도없은 그냥 고객센터가 고객무시함
Xkbfhbxsfjknbb,2021-12-20 22:01:37-07:00,1,0,배송지연이되도 주문상세 페이지엔 아무런 안내가 없음,"예상 시간보다 몇주나 늦게 배송되도 
안내도 없고 조치도 취하지 않는 업체
시스템이 주먹구구식. 비추."
니럼먀,2021-12-19 19:17:09-07:00,2,0,제발 품절된 항목 표시 좀 제때 해놓으면 뭐가 덧남?,이미 다 결제하고 기다리고있는데 담날에 재고 없다고 환불 처리 진짜 개 뚜들겨주거싶네 ㄷ 저번에도 그랬는데 상당하군 역시 ..
Seo Han 82,2021-12-16 02:32:25-07:00,5,0,정품이니까,정품만 모아두고 파니까 안심돼서 좋아요 가품이면 200% 보상이라고 하니.. 언제나 믿고 구매합니다
유정 유,2021-12-16 02:32:24-07:00,5,0,굿,첫 이용인데 완전 만족스러워요~~ 가격도 가격인데 제품이 많은 게 저는 제일 좋았네요
Kang Garam,2021-12-16 02:27:18-07:00,5,0,배송 얼른 오길,진짜 사고 싶던 가방 트렌비에서 너무 좋은 가격에 팔고 있길래 바로 샀어요! 사진으로 보기만 해도 너무 예쁜데 실물은 얼마나 예쁠까 진짜 기대 중입니다 ㅠㅠ
성민 강,2021-12-16 02:27:17-07:00,5,0,연말 선물로,연말 선물 사려고 들어갔는데 마침 연말 선물 이벤트 중이더라고요 ㅎㅎ 덕분에 저렴하게 잘 샀어요 ><
원진 조,2021-12-16 02:27:16-07:00,5,0,업데이트 ㅎㅎ,매일매일 특가 상품 업데이트 돼서 너무 좋아요!! 좋은 가격에 예쁜 명품 살 수 있어요 ㅠㅠ
보람 신123,2021-12-16 02:27:16-07:00,5,0,믿어요,정품 믿고 유일하게 자주 이용하고 있는 어플이에요~ 아직까지 이만한 어플 못 봤네요
njsiso,2021-12-15 17:53:28-07:00,1,0,별로임,주문하고 입금까지 했는데 반나절이 지나도 입금확인 되지 않음 이런경우 처음이라 황당하고 어이없네요 큰 돈도 아니고 환불을 해주던지 입금확인을 해주던지 빠른 조치를 해줘야 하는데 톡 상담은 보지도 않고 지금 벙쪄서 사기를 당한건가 싶네요 이거 돈 어떻게 받아야 하는지 아는 분 있나요 신고를 해야하나
쥬얼ㅇㅇ료,2021-12-15 09:24:45-07:00,1,0,접속,아니 지웠다깔아도 접속이안되네요 저만그런건가요??
Jumyoung Sujung,2021-12-11 01:19:52-07:00,5,0,리세일,사놓고 몇년째 안매는 가방.. 이번에 트렌비에서 좋은 가격에 리세일로 판매했어요~~~! 감사합니다
Younsun Youngcheol,2021-12-11 01:15:48-07:00,5,0,겨울 맞이 코트 장만,겨울 맞이 코트 하나 장만했어용~~ 마침 이벤트도 하고 있어서 저렴하게 잘 샀네요 ㅎㅎ
Sangah Kim,2021-12-11 01:15:42-07:00,5,0,가격이 너무 저렴해서 놀랐습니다,가격 비교하기 편하네요 그리고 할인도 정말 많이 돼요.. 이 가격에 명품 살 수 있을 줄 몰랐네요
Chang Chung 99,2021-12-11 01:15:36-07:00,5,0,정말 편한 어플,트렌비를 몰랐던 예전이 너무 미워져요!! ㅋㅋㅋㅋ 이렇게 편한 어플을 몰랐다니~~ 상품도 이렇게 많은 줄 알았으면 진작 좀 이용해볼 걸 그랬네요 앞으로 많이 이용할게요~
mighty soom,2021-12-09 21:55:38-07:00,5,0,사기꾼 새기들아 과장광고 꺼져,"인스타에 하도 광고떠서 
폴로 꽈배기 니트 흰색 띄워놓고 
90프로 세일한다고 야부리털길래
봤더니 
구라치고있네 
5프로 세일하면서 90프로는 시발~~ 확"
렐리루하리,2021-12-08 21:54:56-07:00,5,0,어플이안렬려요 ㅠㅠ,트렌비 저번에 서버 종료한다고 들어서 지웟다가 다시까는데 ㅠㅠ 왜안될까요
dongumi,2021-12-05 22:40:00-07:00,3,0,애플탭으로 다운했는데,"애플 탭으로 ""트랜비"" 다운했는데 ㅜㅜ 전체 화면이 안깔려서 애플 고객 센타 연락했더니 이건 개발자에게 문의 하라고 ㅜㅜ  앱지우고ㅜ다시깔아도ㅜ전체 화면이 안되고 ㅜㅜ 업데이트 좀 해주심 ㅜㅜ 안될까요ㅜㅜ 깝깝해요 나 무쟈게 자주 쇼핑하는데 ㅜㅜ 불편하고 눈 아파요 ㅜㅜ 부탁드려요"
다비켜!!,2021-12-02 07:17:49-07:00,1,0,작동속도 느림... 엄청난 로딩시간...,"로딩시간 너무 느립니다.....
그냥 사용할 수 없는 정도고
뭐 페이지 클릭하면
오분 기다려야 뜸....."
조큼 어렵당 ㅠㅠ,2021-11-29 18:55:55-07:00,2,0,세일 상품이라 하지만,"그냥 다른곳에서 파는것보다 
비싸게 올려놓고 할인률을 어거지로 가져가는
제품들이 상당수.  

상품에 대한 자세한 안내가 부족한 경우도 상당수. 

사진 휴대폰으로 확대 불가능

금액 검색 또한  너무 광범위함
소비자가 직접 입력불가

명품을 싸게 살수 있다는 슬로건이라면 
반은 맞고 반은 틀리다 할수 있음"
수정 요청합니다,2021-11-26 04:19:44-07:00,3,0,반품 방식은 개선이 필요할 듯,"반품은 무조건 1:1 상담 또는 유선으로 신청해야하는데, 챗봇 상에는 반품 버튼을  누르라고 함... 

해외 직구, 국내 배송이 나눠져 있어서
반품 접수를 까다롭게 하는 건 알겠지만.. 
반품 기한은 정해져 있는데, 기다리는 시간이 너무 깁니다.  그리고 국내 반품비가 10,000원 인 것도 금액이 비싸네요.."
Lunar1115,2021-11-25 06:54:30-07:00,1,0,무한 로딩,"이벤트 눌러도 무한로딩 블랙프라이데이 눌러도 무한로딩 
가입 첫날부터 되는게 없네요 
이용하라는건지 뭔지"
쇠주먹인병아리^^*,2021-11-23 17:19:10-07:00,1,0,지금 자꾸팅겨요,"아이폰12 사용잡니다 
자꾸 팅깁니다ㅡㅡ"
에휴제빌요제발,2021-11-23 17:17:53-07:00,4,0,너무 살 쓰고 있는데,"지금 어플을 들어가서 브랜드 홈을 누르면 튕깁니다
고쳐주세요~!~!~!~!"
결제 오류 문의,2021-11-23 02:09:07-07:00,1,0,ㅋㅋㅋ 좆같네요,"처음 위탁 할때 배송 오류나서 2주 말아먹더니
이제서야 가져가서 실물 감정하고 구매 못하는 제품이라고 다시 보내준다하네요 ㅋㅋㅋ
3주동안 팔지도 못하고 뭐하잔거죠 ㅋㅋㅋ 하"
Rladudxx Sunyoung,2021-11-20 03:22:32-07:00,5,0,카테고리 다양함,카테고리가 깔끔하게 잘 나눠져 있는 것 같아요 사이즈도 다른 곳보다 구하기가 쉽네요 ㅎㅎ
성민 제 15,2021-11-20 03:19:50-07:00,5,0,요즘 쓰는 앱,자주 쓰는 앱 중 하난데 일단 잘만 검색하면 좋은 가격에 구매할 수 있어요~.~ 배송도 빠른 편이네요
말랑카우푸딩,2021-11-19 19:02:39-07:00,1,0,앱지웠다 다시 깔아도,업데이트 다 되어있는대도 로딩창이후 흰 화면밖에 안뜸 이용하려해도 이용할수가없어서 원래 트렌비만 봤는데 발란이용 중
stdannyts,2021-11-19 07:28:56-07:00,1,2,"재고관리, 가격경쟁력, 편의성 모두 최악","팩트로만 까겠습니다. 보통 의류나 악세서리 온라인 구매는 매치스패션을 주로 이용했었고, 네이버페이로 구매가능하다는 메리트 하나 때문에 트랜비를 처음 접하게 되었음.

근데 하나부터 열까지 정말 마음에 드는 구석이 하나도 없음.(정말 몇 번 이용하면서 꾹 참다가 오늘 터져서 작정하고 씁니다^^)

우선 첫번째, 재고관리 체계가 안잡혀있음.
총 5번에 걸쳐 15건 주문을 했는데 결제완료 후에 재고가 없어서 취소된 건수만 6건. 이건 정말 문제가 크다고 봄.

두번째, 가격이 웬만한 사이트랑 비교해보면 비싼편.
짝퉁이 많은 네이버쇼핑 등을 제외하고 타 패션 플랫폼들이랑 비교해봐도 결코 싼 가격 아님. 높은 할인율인척 장난질치는 양아치질을 하고있음. 트랜비에서 할인폭이 44%라고 올려논 동일 제품이 매치스에선 30% 할인임에도 불구하고 더 저렴한 상황.

세번째, 사용자 편의성은 개나줘버린 서비스.
정밀 사진, 착샷이 없은 제품이 거의 다수. 여기까진 오케이. 구매시, 사이즈 표기도 제대로 안되어있고 오류표시 되어 있는 제품이 한두개가 아님. 그리고 필터는 도대체 왜 만들어 놓은건지? 남자, 여자 체크를 해도 구분없이 노출되는 제품도 수두룩.(남녀공용 제품 아니었습니다^^) 그외 등등 말하면 입아픔.

김희애랑 김우빈 이용해서 온오프라인 광고 온에어 할 마케팅 비용으로 당신네 서비스 개선에 투자 좀 하세요ㅋㅋ
CS팀에서 말로만 유관부서에 내용 전달하겠습니다 나불대고 진짜 이 내용을 유관부서에 토스해줄 지는 모르겠지만, 최소한 기본은 합시다. 사는 족족 재고없어서 취소한다고 알림오면 스트레스가 안 쌓일까? 그것도 알람은 몇 일 지나서 오고, 카드취소는 기본 열흘 걸리고 ㅋㅋㅋ 설마설마 하면서 동네 슈퍼만도 못한 앱에 5번 걸쳐서 주문한 제가 미련했습니다. 오늘부로 깔끔하게 트랜비 지우겠습니다. 그리고 주변 친구, 직장동료, 가족 등등한테 트랜비만은 사용하지 말라고 앞장서서 힘 닿는데까지 적극 홍보하겠습니다."
Sangcheol Hyunwoo,2021-11-18 20:50:58-07:00,5,0,다 사고싶음 ㅠ,트렌비 보다보면 다 사고 싶음.. 진짜 예쁜 제품들이 너무 많아요!!!!!!
광수 양 80,2021-11-12 01:52:34-07:00,5,0,비슷한 앱 중에 젤 편함,비슷한 앱 많이 써봤는데 써본 것 중에서는 개인적으로 제일 편한 것 같아요 프로모션도 많이 해서 좋네요
